id,ms_subclass,ms_zoning,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_sold,age_since_remod,age_garage,total_bath,total_bedroom,total_sqft
2456,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,1,6,1562.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,2,3.0,3,3,1,0,240,200,0,0,0,9,2006,New,336820,0,0,0.0,4.0,2,4268.0
2114,60,RL,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4,3,CBlock,4,3,4,6,1065.0,1,GasA,5,1,SBrkr,0,1,3,7,Typ,1,4,Attchd,3,2.0,3,3,1,60,55,0,0,154,0,4,2007,WD ,277000,19,18,19.0,4.0,3,3673.0
1890,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,1,2007,WD ,117600,47,47,42.0,1.0,3,2100.0
621,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,4,120.0,1,GasA,5,1,SBrkr,0,1,3,6,Min2,0,0,Attchd,1,1.0,3,3,1,0,0,0,0,0,0,9,2009,WD ,140000,59,4,59.0,2.0,3,2795.0
1427,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,5,3,PConc,5,3,3,6,1153.0,1,GasA,5,1,SBrkr,0,1,5,8,Typ,2,4,Attchd,3,3.0,3,3,1,216,36,0,0,0,0,12,2008,New,395039,0,0,0.0,4.0,3,4391.0
1728,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,1,2.0,3,3,1,100,0,0,0,0,0,5,2007,New,181755,0,0,0.0,3.0,3,2836.0
2472,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,144,55,0,0,0,0,10,2006,New,186800,1,0,1.0,2.0,3,3412.0
610,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,5,388.0,1,GasA,3,1,SBrkr,0,1,3,7,Typ,1,3,Attchd,3,2.0,3,3,1,0,40,264,0,0,0,6,2009,WD ,177500,44,44,44.0,3.0,4,3433.0
1950,30,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,1.0,2,2,1,0,0,0,0,0,0,8,2007,WD ,64500,80,0,79.0,2.0,4,1840.0
94,120,FV,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,5,3,3,6,1298.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,3,2.0,3,3,1,168,50,0,0,0,0,3,2010,WD ,260000,6,5,6.0,3.0,2,3482.0
1745,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,3,2.0,3,3,1,100,16,0,0,0,0,8,2007,New,185485,0,0,0.0,2.0,2,2920.0
744,30,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,209.0,1,GasA,3,1,FuseA,0,1,3,5,Typ,0,0,Detchd,1,1.0,2,3,1,48,0,0,0,0,0,11,2009,WD ,105000,78,16,78.0,2.0,2,1770.0
1859,80,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4,4,CBlock,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,7,Typ,1,3,Attchd,2,2.0,3,3,1,113,100,0,0,0,0,8,2007,WD ,187000,31,13,31.0,3.0,3,2895.0
2343,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,2,5,213.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,0,0,Attchd,2,2.0,3,3,1,108,45,0,0,0,400,5,2006,WD ,202500,22,8,22.0,3.0,3,3269.0
1713,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,2,6,1178.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,3.0,3,3,1,100,38,0,0,0,0,5,2007,WD ,245700,2,1,2.0,3.0,3,4106.0
1816,160,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,2,3,Attchd,2,1.0,3,3,1,340,0,0,0,0,0,7,2007,WD ,128000,27,27,27.0,2.0,2,2179.0
2390,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,2,1,0.0,1,GasA,4,1,SBrkr,0,1,5,8,Typ,1,4,Attchd,2,3.0,3,3,1,192,52,0,0,0,0,3,2006,WD ,275500,1,1,1.0,3.0,3,4006.0
364,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,344.0,4,3,PConc,4,3,1,6,694.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,3,Attchd,3,2.0,3,3,1,0,0,0,0,0,0,5,2009,WD ,225000,10,10,10.0,3.0,3,3451.0
684,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,4,3,3,6,433.0,3,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,1.0,3,3,1,0,0,0,0,0,0,7,2009,WD ,138000,50,50,50.0,2.0,3,1999.0
32,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,3,2010,WD ,88000,39,39,39.0,2.0,3,1881.0
1698,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,5,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,5,9,Typ,1,4,BuiltIn,3,3.0,3,3,1,414,84,0,0,0,0,3,2007,WD ,380000,1,1,1.0,3.0,3,5490.0
1129,20,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,3,3.0,3,3,1,133,120,0,0,0,0,6,2008,WD ,256000,1,1,1.0,2.0,3,3980.0
165,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,234.0,3,GasA,3,1,SBrkr,0,1,4,5,Typ,0,0,Detchd,1,2.0,3,3,1,222,32,0,0,0,0,5,2010,WD ,134800,59,10,5.0,2.0,3,2376.0
935,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,1,3,Attchd,3,2.0,3,3,1,154,0,0,0,0,0,7,2009,WD ,121000,29,29,29.0,2.0,2,2252.0
1802,60,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,3,2.0,3,3,1,144,105,0,0,0,0,8,2007,New,227875,0,0,0.0,3.0,3,3213.0
250,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,3.0,3,3,1,160,33,0,0,0,0,2,2010,WD ,245350,2,2,2.0,2.0,3,4164.0
2668,90,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,GasA,4,0,FuseA,0,2,3,8,Typ,0,0,0,0,0.0,0,0,0,0,130,256,0,0,0,12,2006,WD ,93500,86,56,0.0,2.0,2,1872.0
236,30,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,108.0,1,GasA,2,0,SBrkr,0,1,3,5,Typ,0,0,Basment,1,1.0,2,3,1,0,0,77,0,0,400,5,2010,COD,83000,90,60,90.0,1.0,2,1659.0
2117,60,RL,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,6,985.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,2,2,Attchd,3,2.0,3,3,1,216,231,0,0,0,0,6,2007,WD ,240000,15,15,15.0,4.0,3,4034.0
2029,45,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,0,FuseA,0,1,3,7,Typ,0,0,Detchd,1,1.0,3,2,1,0,25,77,0,0,0,9,2007,WD ,113000,106,57,87.0,2.0,3,2005.0
636,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3,2,1,3,585.0,1,GasA,3,1,FuseA,0,1,3,6,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,0,0,234,0,6,2009,WD ,155000,51,11,51.0,1.0,3,2727.0
1155,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,2,6,832.0,1,GasA,4,1,SBrkr,0,1,4,5,Typ,0,0,Detchd,1,1.0,3,3,1,168,0,0,0,0,0,5,2008,WD ,142000,47,12,46.0,3.0,3,2112.0
739,45,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,4,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,105,0,0,0,1,2009,WD ,119000,83,5,83.0,1.0,2,1968.0
1608,50,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,5,660.0,1,GasA,5,1,SBrkr,0,1,3,7,Mod,0,0,Attchd,1,1.0,3,3,1,245,0,156,0,0,1300,7,2008,WD ,160000,68,23,19.0,3.0,4,3156.0
1087,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,759.0,1,GasA,5,1,SBrkr,0,1,3,8,Typ,1,3,Attchd,3,2.0,3,3,1,100,75,0,0,0,0,4,2008,WD ,193000,4,4,4.0,4.0,3,2830.0
1774,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5,3,1,6,335.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,3,Attchd,2,2.0,3,3,1,0,65,0,0,144,0,9,2007,WD ,263000,15,14,15.0,4.0,4,3824.0
2816,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,3,2.0,3,3,1,0,0,0,0,0,0,7,2006,New,164990,1,1,1.0,2.0,3,3020.0
2194,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,732.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,1,3,Detchd,1,1.0,3,3,1,0,36,0,0,0,0,10,2007,WD ,119000,53,53,51.0,2.0,3,2176.0
523,20,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,4,3,PConc,4,3,1,6,24.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,2,2.0,3,3,1,0,140,0,0,0,0,6,2009,WD ,238500,3,2,3.0,2.0,2,3512.0
2767,20,RL,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,WdShngl,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,5,655.0,1,GasA,3,1,SBrkr,0,1,4,5,Typ,2,3,Attchd,1,2.0,3,3,1,200,54,0,0,0,0,12,2006,WD ,280000,31,31,31.0,3.0,2,3642.0
1837,120,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,1,6,60.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,0,0,Attchd,3,2.0,3,3,1,0,120,0,0,0,0,2,2007,New,193800,1,0,1.0,3.0,2,3552.0
2284,120,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,6,840.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,1,2.0,3,3,1,100,110,0,0,0,0,6,2007,WD ,129900,31,31,31.0,2.0,3,2672.0
1434,20,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,686.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,2,2008,WD ,145000,14,13,12.0,2.0,3,2652.0
2794,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,4,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,3,Attchd,2,3.0,3,3,1,198,150,0,0,0,0,8,2006,WD ,275000,5,4,5.0,2.0,3,4288.0
2625,90,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,Slab,0,0,0,0,0.0,0,Wall,2,0,FuseF,0,2,3,6,Typ,0,0,Detchd,1,2.0,3,2,1,0,0,0,0,0,0,12,2006,WD ,81400,56,56,56.0,2.0,2,1440.0
794,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,4,173.0,1,GasW,3,1,SBrkr,0,1,3,5,Typ,1,4,Detchd,2,1.0,3,3,P,328,0,0,0,0,0,9,2009,WD ,125000,55,55,55.0,2.0,3,2430.0
708,30,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,3,0,0,0,128,0,0,0,11,2009,Oth,80000,89,59,89.0,1.0,2,2010.0
286,30,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,3,3,BrkTil,3,3,2,3,133.0,1,GasA,2,0,FuseA,0,1,2,5,Typ,1,4,Detchd,1,1.0,3,3,1,0,0,36,0,0,0,5,2010,WD ,104000,86,11,31.0,2.0,2,2663.0
62,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,3,Attchd,3,2.0,3,3,1,240,56,154,0,0,0,3,2010,WD ,260400,14,14,14.0,3.0,3,3967.0
1647,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,4,3,CBlock,4,3,1,5,321.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,3,Attchd,2,2.0,3,3,1,167,72,0,0,0,0,3,2007,WD ,176000,26,4,26.0,3.0,3,2688.0
2054,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,3,3,CBlock,3,3,3,3,249.0,4,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,1.0,3,3,1,0,90,0,0,0,0,2,2007,WD ,123000,41,41,41.0,2.0,3,2344.0
1102,60,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5,3,2,1,0.0,1,GasA,5,1,SBrkr,0,1,5,8,Typ,1,3,BuiltIn,2,3.0,3,3,1,162,153,0,0,0,0,6,2008,WD ,291000,8,8,8.0,3.0,4,4378.0
654,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,680.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,1,4,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,5,2009,WD ,132000,61,7,61.0,2.0,2,2184.0
1089,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,0,0,Attchd,3,2.0,3,3,1,100,24,0,0,0,0,7,2008,WD ,176000,3,3,3.0,3.0,3,2584.0
604,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,3,3,1,4,625.0,2,GasA,2,1,SBrkr,0,1,3,7,Min1,1,4,Detchd,1,2.0,3,3,1,0,99,0,0,0,0,7,2009,WD ,177625,53,53,53.0,3.0,3,3352.0
2838,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3,3,1,4,392.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,236,0,0,0,3,2006,WD ,104900,82,56,41.0,2.0,4,2397.0
2777,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,500.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,2.0,3,3,1,140,85,0,0,0,0,6,2006,WD ,196000,7,7,7.0,3.0,3,3106.0
1723,120,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,5,3,PConc,5,3,1,6,848.0,1,GasA,5,1,SBrkr,0,1,5,6,Typ,1,4,Attchd,2,2.0,3,3,1,203,39,0,0,0,0,5,2007,WD ,280000,2,2,2.0,3.0,2,3718.0
349,80,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,120,72,0,0,0,700,5,2009,WD ,168500,14,13,14.0,3.0,3,2258.0
2313,60,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,Attchd,3,2.0,3,3,1,0,84,0,0,0,0,2,2006,WD ,170000,11,11,11.0,3.0,3,2875.0
2279,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,GasA,5,1,SBrkr,0,1,3,9,Min1,0,0,2Types,2,4.0,3,3,0,483,266,0,0,0,0,6,2007,WD ,130000,54,54,54.0,1.0,2,3075.0
1346,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,3,300.0,2,GasA,3,1,SBrkr,0,1,3,7,Min2,1,4,Detchd,1,2.0,3,3,1,0,20,0,0,0,0,1,2008,WD ,150000,69,58,69.0,2.0,4,3398.0
2770,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,2,2.0,3,3,1,0,0,0,0,0,0,6,2006,WD ,145000,10,10,10.0,2.0,3,2662.0
2923,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,1606.0,1,GasA,3,1,SBrkr,0,2,3,8,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,7,2006,WD ,188000,30,30,30.0,4.0,4,4016.0
1619,60,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,Attchd,3,2.0,3,3,1,100,38,0,0,0,0,8,2007,WD ,169000,10,10,10.0,3.0,3,2976.0
2178,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,1,2.0,3,3,1,80,64,0,0,0,0,4,2007,New,155000,1,0,0.0,2.0,2,2680.0
